,fcity,city,site,long,lat,crs,JA19,AP19,JU19,OC19,JA20,AP20,JU20,OC20,JA21,AP21,JU21,OC21,JA22,AP22,JU22,OC22
301,"Jackson, MS",jams,WEP,-90.27934314,32.31027195,4326,0.070871793,0.348951186,0.374643165,0.262381676,0.191716862,0.367491833,0.372134041,0.298095,0.204801186,0.331495906,0.372432515,0.220699915,0.20545447,0.288936222,0.353261332,0.283283499
302,"Jackson, MS",jams,WOP,-90.11480791,32.43879542,4326,0.105706084,0.306028159,0.327792111,0.254860012,0.186516133,0.317683366,0.335980458,0.278699016,0.190557625,0.297297865,0.332992807,0.25339809,0.198196777,0.261078413,0.330254035,0.261176996
303,"Little Rock, AK",lrar,LRAR-ALS1,-92.31821583,34.76207255,4326,0.143864559,0.308406635,0.291055696,0.196643938,0.15579622,0.333513299,0.312761571,0.25529039,0.151233523,0.295321076,0.309067086,0.256998053,0.149921199,0.318190994,0.315949034,0.255095176
304,"Little Rock, AK",lrar,LRAR-BUR1,-92.32771564,34.79521979,4326,0.096761555,0.259929307,0.290897143,0.134643543,0.099040564,0.292612038,0.300042025,0.227680038,0.11684042,0.266986498,0.279475451,0.233383327,0.117111993,0.280729906,0.271296223,0.223109185
305,"Little Rock, AK",lrar,LRAR-BUR2,-92.3080896,34.78789578,4326,0.085329003,0.228087454,0.150471905,0.133516209,0.098635971,0.25401374,0.279714913,0.212452886,0.09903588,0.229763661,0.269522929,0.205349322,0.097265636,0.236188598,0.245441266,0.209576251
306,"Little Rock, AK",lrar,LRAR-BUR3,-92.30806142,34.80304505,4326,0.15223472,0.315870172,0.303004804,0.201667351,0.170515071,0.350700497,0.327982559,0.272157041,0.167489667,0.29748797,0.354866012,0.276030852,0.171695359,0.338919421,0.320261756,0.252177028
307,"Little Rock, AK",lrar,LRAR-COM1,-92.39539703,34.82587378,4326,0.050473463,0.141330213,0.17880559,0.079103035,0.052233145,0.160830349,0.213719126,0.14281354,0.055554968,0.16155925,0.172216403,0.126329695,0.054120679,0.146104068,0.160072957,0.146930656
308,"Little Rock, AK",lrar,LRAR-CON1,-92.23346424,34.76238007,4326,0.129328948,0.256129235,0.282135817,0.153171394,0.129037691,0.295609904,0.305455947,0.221026803,0.139017283,0.243926214,0.308601366,0.21616676,0.133036137,0.267354327,0.249382062,0.199690764
309,"Little Rock, AK",lrar,LRAR-COO1,-92.35592782,34.79681517,4326,0.012120095,0.110670202,0.149196066,0.032228105,0.00957788,0.128666525,0.198325765,0.103768372,0.028137819,0.14212952,0.146441245,0.086154513,0.024783951,0.117854553,0.138390881,0.128171349
310,"Little Rock, AK",lrar,LRAR-CPL1,-92.25697124,34.74737633,4326,0.057722896,0.133429314,0.095520555,0.068095632,0.051048177,0.143214526,0.189626723,0.119029939,0.067777307,0.15085996,0.157484237,0.10629739,0.057955402,0.127065448,0.165670451,0.112593302
311,"Little Rock, AK",lrar,LRAR-DDT1,-92.1674198,34.67330411,4326,0.103872409,0.250639384,0.274053758,0.128060802,0.102981488,0.263641026,0.314259779,0.214127294,0.121834546,0.257667662,0.291600548,0.19860341,0.109750994,0.250427224,0.259129679,0.216603303
312,"Little Rock, AK",lrar,LRAR-DDT2,-92.14570283,34.6644068,4326,0.101467202,0.234227593,0.319617033,0.132997837,0.107733739,0.276511688,0.34689772,0.210889628,0.126037912,0.298582264,0.309653688,0.195039996,0.107942525,0.273210859,0.322020235,0.213872812
313,"Little Rock, AK",lrar,LRAR-EAS1,-92.2424118,34.74340909,4326,0.07892505,0.179352439,0.182127205,0.083763065,0.064817588,0.188853648,0.236972372,0.153878216,0.095438397,0.189035778,0.190614111,0.156116588,0.081628532,0.180198506,0.201711679,0.142449269
314,"Little Rock, AK",lrar,LRAR-EMR1,-92.29533531,34.77231247,4326,0.091133095,0.228595906,0.241533827,0.127092533,0.09525347,0.245213106,0.268839436,0.195413079,0.09933991,0.228560462,0.245553966,0.190119945,0.101163752,0.2300976,0.242330605,0.190701557
315,"Little Rock, AK",lrar,LRAR-KNO1,-92.30228472,34.7568423,4326,0.090171854,0.204396945,0.220322677,0.116789417,0.086937676,0.22256408,0.245352666,0.172090012,0.094598829,0.211912772,0.185293864,0.165601507,0.092897146,0.205875012,0.233917384,0.169879619
316,"Little Rock, AK",lrar,LRAR-MAU2,-92.4320727,34.82929683,4326,0.069869866,0.186176888,0.178124926,0.098611062,0.069278591,0.204929794,0.259871124,0.174654223,0.085093419,0.20558749,0.225061613,0.165772039,0.077040033,0.196405867,0.21763489,0.181838522
317,"Little Rock, AK",lrar,LRAR-MUR1,-92.35119336,34.78858405,4326,0.071773757,0.218371832,0.216483012,0.105905505,0.070008171,0.239395819,0.265543523,0.183129657,0.083489974,0.230060703,0.250635351,0.171931287,0.080638944,0.223915922,0.236508037,0.197821482
318,"Little Rock, AK",lrar,LRAR-MUR2,-92.33297158,34.78460802,4326,0.083360546,0.244332273,0.267531631,0.121839031,0.082378978,0.268413895,0.289332964,0.208331062,0.102230781,0.250927384,0.276854534,0.204302603,0.097416607,0.253756433,0.249917154,0.203639134
319,"Little Rock, AK",lrar,LRAR-OTT1,-92.16382346,34.73351668,4326,0.121968523,0.277146557,0.32333565,0.159391278,0.125191344,0.31487638,0.330033134,0.239699197,0.131988435,0.268628513,0.107935997,0.226944105,0.127427844,0.292172875,0.269086928,0.241639462
320,"Little Rock, AK",lrar,LRAR-PIN1,-92.46978493,34.84551827,4326,0.169590282,0.324580698,0.256950238,0.212009843,0.175953646,0.375793043,0.344538888,0.292266191,0.180577717,0.332952517,0.33358863,0.295782291,0.184560124,0.356333363,0.374465229,0.284420807
321,"Little Rock, AK",lrar,LRAR-PIN2,-92.45110617,34.84336138,4326,0.084903998,0.2035203,0.226602234,0.107732544,0.077779214,0.229616791,0.259632256,0.195143646,0.094302911,0.221372024,0.280916546,0.17128319,0.092619139,0.220884835,0.231475077,0.194079483
322,"Little Rock, AK",lrar,LRAR-REB1,-92.32246073,34.781484,4326,0.100787147,0.259137728,0.285199717,0.15033674,0.105697279,0.284934344,0.310927744,0.235416356,0.11223635,0.255339021,0.30288453,0.227378263,0.105688539,0.267823124,0.294781205,0.230852714
323,"Little Rock, AK",lrar,LRAR-RIC1,-92.19832773,34.71670552,4326,0.140494881,0.265131292,0.197029021,0.156391548,0.134134815,0.291577415,0.305288716,0.239501095,0.156696657,0.249783512,0.124048057,0.212418802,0.150806537,0.270085683,0.255213173,0.216831979
324,"Little Rock, AK",lrar,LRAR-RIV1,-92.26814106,34.74933766,4326,0.035473145,0.088278986,0.09360397,0.048562586,0.034854521,0.096011131,0.143588652,0.084831142,0.04066055,0.119921095,0.117200787,0.071551616,0.036721724,0.086007336,0.123638027,0.081681539
325,"Little Rock, AK",lrar,LRAR-ROS1,-92.20125368,34.75198326,4326,0.144471774,0.302707748,0.331442457,0.176985019,0.145313347,0.33900966,0.345404833,0.259119936,0.165955943,0.287003581,0.227403627,0.255369353,0.153508663,0.309137071,0.270276559,0.240758738
326,"Little Rock, AK",lrar,LRAR-SHE1,-92.25143493,34.75798312,4326,0.097654668,0.184122871,0.154940652,0.110318365,0.093121698,0.202569139,0.231015336,0.163612404,0.111813387,0.190340965,0.223069589,0.16126743,0.106699446,0.189813517,0.194552558,0.144245709
327,"Little Rock, AK",lrar,LRAR-TMP1,-92.2669455,34.74121466,4326,0.087370017,0.164605213,0.107133304,0.09923214,0.08077835,0.165898078,0.18993692,0.133962632,0.086819319,0.162937859,0.16204193,0.126112154,0.080888412,0.156934035,0.169883314,0.118314846
328,"Little Rock, AK",lrar,LRAR-TRP1,-92.40971931,34.81097499,4326,0.13683638,0.305995597,0.268266372,0.170081859,0.123011444,0.327479799,0.326744436,0.271407325,0.153114456,0.319081378,0.33474299,0.279983408,0.152184315,0.342545302,0.310312588,0.261619072
329,"Little Rock, AK",lrar,LRAR-TRP2,-92.39146878,34.81431176,4326,0.036313104,0.124150438,0.168763198,0.052745768,0.024122881,0.159791824,0.218768453,0.134575784,0.039664255,0.14560348,0.161320427,0.108347307,0.03186059,0.128383239,0.162094439,0.154199028
330,"Little Rock, AK",lrar,LRAR-TRP3,-92.38610977,34.80418519,4326,0.031772119,0.118417883,0.129623378,0.055547389,0.028262324,0.15844682,0.215847017,0.122430212,0.038399804,0.150892642,0.16556585,0.101609393,0.03187755,0.136709172,0.173789564,0.140398351
331,"Little Rock, AK",lrar,LRAR-WIL1,-92.14022459,34.70025815,4326,0.035578988,0.160259514,0.09726551,0.0692901,0.042601517,0.208829695,0.261708316,0.156026131,0.063132997,0.198522208,0.263160854,0.14077253,0.050944711,0.178899512,0.243617253,0.178252037
332,Washington DC,naca,NCAP-DC-ARB1,-76.95794147,38.90924733,4326,0.123438283,0.359878387,0.338057363,0.229298426,0.144964465,0.159844578,0.361605124,0.269539397,0.138644273,0.297221083,0.350805199,0.260412924,0.128934397,0.245876569,0.348293285,0.264095345
333,Washington DC,naca,NCAP-DC-BEH1,-77.00917345,38.81857916,4326,0.108699143,0.276158036,0.266287217,0.185552457,0.113219497,0.137939888,0.266273267,0.220183156,0.121091133,0.23440075,0.263004956,0.20922619,0.105666166,0.201380106,0.231571299,0.21220693
334,Washington DC,naca,NCAP-DC-BHP1,-76.9715876,38.93894995,4326,0.124507939,0.287266045,0.265684687,0.195193379,0.123995667,0.13259438,0.283022906,0.218069011,0.132914354,0.246651969,0.275533115,0.209886765,0.115077371,0.205694646,0.269293159,0.21235441
335,Washington DC,naca,NCAP-DC-CHA1,-76.94597324,38.89032742,4326,0.108496294,0.260326094,0.255135307,0.185855951,0.108453748,0.130879169,0.255438688,0.20372376,0.115211119,0.233473534,0.252473995,0.191606222,0.100306218,0.189242784,0.258992056,0.198948656
336,Washington DC,naca,NCAP-DC-CON1,-76.97645074,38.88159336,4326,0.064071192,0.199669705,0.1950402,0.134637932,0.084284104,0.100163585,0.19128057,0.156850635,0.084074049,0.185334326,0.195371665,0.1520106,0.072362352,0.156257216,0.211196294,0.154003577
337,Washington DC,naca,NCAP-DC-FBP1,-77.0774244,38.90521742,4326,0.071230271,0.222199447,0.210044441,0.16655533,0.073525689,0.094237934,0.213026684,0.167669134,0.085873781,0.192159055,0.220633781,0.166044058,0.072791422,0.153599166,0.227200252,0.170080867
338,Washington DC,naca,NCAP-DC-FDU1,-76.94223263,38.8744773,4326,0.127166733,0.327829063,0.312784371,0.24199809,0.124530987,0.12708999,0.321233549,0.249250247,0.129354001,0.284645424,0.313215771,0.23632082,0.115310564,0.221903476,0.311218239,0.244602106
339,Washington DC,naca,NCAP-DC-FSP1,-77.01459561,38.96047064,4326,0.095309021,0.22035278,0.210804479,0.158822067,0.101436225,0.117627448,0.220475413,0.175226048,0.108996565,0.194588803,0.211457487,0.169068294,0.093636319,0.159565049,0.219158624,0.169574342
340,Washington DC,naca,NCAP-DC-KEN1,-76.94227813,38.91592444,4326,0.095579118,0.317509187,0.299872806,0.197002472,0.112399706,0.116594673,0.316845331,0.228180909,0.111121253,0.24407412,0.309637996,0.221093782,0.096393688,0.197947044,0.303598657,0.223654623
341,Washington DC,naca,NCAP-DC-NAT1,-77.03780068,38.9050375,4326,0.043824995,0.111772147,0.112107053,0.083984089,0.045084618,0.053036205,0.110399092,0.083657202,0.046307264,0.107459291,0.111993688,0.085512048,0.041138801,0.084656127,0.122488033,0.086149001
342,Washington DC,naca,NCAP-DC-NSP1,-77.06080802,38.92157729,4326,0.127880798,0.317717161,0.291889812,0.241366055,0.134344129,0.118501996,0.305648864,0.239841724,0.133701469,0.249399045,0.305352656,0.237587581,0.11882238,0.212949156,0.301994104,0.238637134
343,Washington DC,naca,NCAP-DC-OLV1,-76.98031853,38.91231173,4326,0.096994092,0.212419356,0.202032621,0.150794086,0.102685007,0.117806764,0.207141296,0.175809509,0.112416504,0.191760866,0.203911309,0.164866797,0.094765636,0.157607742,0.209970536,0.170989253
344,Washington DC,naca,NCAP-DC-PBP1,-76.96481818,38.87716289,4326,0.093350477,0.278324914,0.269448052,0.197297376,0.103319701,0.123281559,0.272871093,0.209336799,0.103243955,0.243496847,0.269137484,0.203658173,0.090461933,0.197030269,0.275546235,0.206938955
345,Washington DC,naca,NCAP-DC-RCC1,-77.01661296,38.94614553,4326,0.103288232,0.239359134,0.221459253,0.165517654,0.108722063,0.127285719,0.222361583,0.190095259,0.116723484,0.210358244,0.226080662,0.182857938,0.101801341,0.170616102,0.231454712,0.179818355
346,Washington DC,naca,NCAP-DC-RCP1,-77.0530366,38.98663279,4326,0.142356232,0.37557893,0.349769929,0.27608375,0.133901158,0.135756419,0.367482694,0.26390803,0.142810046,0.306724259,0.282759343,0.265925608,0.132573261,0.254201255,0.370928072,0.2657469
347,Washington DC,naca,NCAP-DC-RCP2,-77.05156274,38.96621013,4326,0.142855802,0.400504769,0.370921156,0.296642396,0.134467201,0.120156073,0.393350996,0.287036799,0.133631634,0.334523969,0.378586235,0.288978061,0.130010524,0.259076671,0.389219433,0.282578482
348,Washington DC,naca,NCAP-DC-RCP3,-77.04308754,38.93683689,4326,0.112247891,0.322412586,0.295355997,0.238667499,0.1141617,0.123478487,0.313000483,0.223176315,0.114104013,0.258726276,0.311570943,0.230017682,0.101044123,0.188451907,0.309211245,0.230402136
349,Washington DC,naca,NCAP-DC-SHE1,-77.00488117,38.85073003,4326,0.097076886,0.240050302,0.240182063,0.169358698,0.103734017,0.123754561,0.232093766,0.197924538,0.111557823,0.212887087,0.232255493,0.189095587,0.095538701,0.182687675,0.245036926,0.191706882
350,Washington DC,naca,NCAP-DC-SOV1,-77.06260318,38.94647685,4326,0.132797387,0.331069852,0.30747048,0.251866039,0.13272344,0.140490581,0.322005384,0.244877635,0.129120482,0.268646327,0.309398854,0.243877812,0.107033327,0.22069738,0.324212059,0.243602832
351,Washington DC,naca,NCAP-MD-BSP1,-76.90151137,38.84516072,4326,0.140731091,0.304746293,0.293137438,0.229279541,0.145535326,0.12765072,0.29710235,0.244598176,0.15026555,0.267769035,0.289565269,0.226761078,0.138915359,0.224916995,0.297576856,0.236514882
352,Washington DC,naca,NCAP-MD-CCC1,-77.08375527,38.99385476,4326,0.158510424,0.323590253,0.312267424,0.256647517,0.159870019,0.093148036,0.323089491,0.253267861,0.175275855,0.282174001,0.243507021,0.257949619,0.153755313,0.246730618,0.319906027,0.257617633
353,Washington DC,naca,NCAP-MD-CRG1,-76.98718805,38.81449514,4326,0.134414827,0.340834072,0.330368392,0.245343894,0.13384235,0.117672505,0.337002338,0.265598742,0.141234706,0.292121267,0.325542691,0.250206077,0.128721239,0.23789749,0.332718451,0.261837186
354,Washington DC,naca,NCAP-MD-CVH1,-77.05858125,39.02836006,4326,0.140652073,0.329887123,0.318822524,0.244656924,0.139381525,0.150176184,0.330766458,0.249521024,0.133312134,0.278338679,0.18666821,0.247549042,0.138335954,0.2439351,0.334072416,0.251950571
355,Washington DC,naca,NCAP-MD-FFP1,-77.02860458,38.76989318,4326,0.025544486,0.162552472,0.166149422,0.114595042,0.039938256,0.044811269,0.180181907,0.110748635,0.039556768,0.148866533,0.189159731,0.104977605,0.039245414,0.123894972,0.19446279,0.120387828
356,Washington DC,naca,NCAP-MD-GCP1,-76.89170648,38.95526114,4326,0.134411247,0.316474366,0.299941784,0.224607251,0.135243029,0.118847804,0.308532769,0.246489315,0.143599753,0.26953342,0.294518113,0.233314764,0.127794556,0.202565874,0.294692827,0.235452152
357,Washington DC,naca,NCAP-MD-HCR1,-76.93378868,38.81424718,4326,0.146808782,0.3494643,0.335432177,0.247468008,0.145378642,0.095868011,0.342696799,0.269365701,0.153844048,0.295909977,0.332054052,0.255321541,0.143997862,0.244143125,0.33430501,0.26065539
358,Washington DC,naca,NCAP-MD-IST1,-77.00964784,39.01608589,4326,0.137887423,0.310699371,0.299681914,0.225424707,0.137932686,0.154953266,0.309039818,0.240951085,0.153666919,0.265192529,0.208759488,0.232792587,0.13631153,0.228854485,0.316121077,0.240056653
359,Washington DC,naca,NCAP-MD-KCP1,-76.89816061,38.92449842,4326,0.113366225,0.270264181,0.266333201,0.187266989,0.118420437,0.131719092,0.267836067,0.217806594,0.126651796,0.23316655,0.262034592,0.201912981,0.111024887,0.199169909,0.26458769,0.20963322
360,Washington DC,naca,NCAP-MD-LFP1,-77.1156194,38.94723946,4326,0.133051402,0.346042958,0.326118072,0.25122319,0.131930236,0.133793904,0.344149997,0.250476952,0.133420743,0.283442081,0.316631166,0.252064699,0.114104006,0.250868409,0.347007562,0.246328492
361,Washington DC,naca,NCAP-MD-LFP2,-77.10765925,38.95857413,4326,0.142353711,0.328125949,0.308680814,0.243365472,0.139695688,0.135131886,0.314428926,0.240543325,0.142636928,0.256080461,0.310713308,0.241169646,0.134009662,0.234750226,0.325836524,0.238130579
362,Washington DC,naca,NCAP-MD-LFP3,-77.10228228,38.97342974,4326,0.148629373,0.320741905,0.303002943,0.2408348,0.149085436,0.165946298,0.274464138,0.239693139,0.158454993,0.257948268,0.288410591,0.24014286,0.146192161,0.239699754,0.320006027,0.238430276
363,Washington DC,naca,NCAP-MD-MRC1,-76.87937216,38.88390399,4326,0.139365269,0.384648686,0.370153072,0.28223105,0.135299713,0.1029092,0.386649094,0.287918531,0.140907701,0.324350575,0.377404451,0.27390391,0.129931703,0.25326579,0.337149502,0.277583965
364,Washington DC,naca,NCAP-MD-NWP1,-77.0113519,39.0488985,4326,0.159742179,0.402087415,0.379862298,0.289523411,0.148225587,0.159524052,0.393920372,0.278260799,0.138366717,0.327232176,0.268819262,0.289070053,0.148246299,0.248831809,0.396114713,0.276559618
365,Washington DC,naca,NCAP-MD-PBP1,-76.930816,38.98657557,4326,0.113792532,0.274500803,0.258058551,0.190630594,0.116650714,0.134268148,0.27294582,0.210614558,0.132533567,0.230861234,0.267766324,0.204206587,0.112663311,0.189419713,0.268719457,0.208005993
366,Washington DC,naca,NCAP-MD-PGM1,-76.96523444,38.97075087,4326,0.121481955,0.291530232,0.275206136,0.201215148,0.123578261,0.127667265,0.295720564,0.2286588,0.131847599,0.253644894,0.29493484,0.218490994,0.116120489,0.213182824,0.275293729,0.220224775
367,Washington DC,naca,NCAP-MD-RCP1,-76.98591197,38.9646161,4326,0.129791783,0.287759923,0.27647384,0.199371776,0.129947914,0.152511267,0.295056234,0.231825444,0.138125405,0.25320048,0.266788828,0.221430708,0.122465936,0.22431367,0.277318906,0.226206787
368,Washington DC,naca,NCAP-MD-RCS2,-77.07618895,39.00912668,4326,0.149066815,0.357071654,0.33829861,0.25957089,0.141456132,0.167922502,0.354409467,0.257580016,0.161476861,0.309547448,0.183776005,0.261025989,0.143827388,0.26990585,0.360658383,0.263734835
369,Washington DC,naca,NCAP-MD-SCG1,-77.03018717,39.01381096,4326,0.148439377,0.354904696,0.339394067,0.264347624,0.144685913,0.168143591,0.354977581,0.268105531,0.160418433,0.298997407,0.174478926,0.263300548,0.141442479,0.252229336,0.355060436,0.270156802
370,Washington DC,naca,NCAP-MD-SLC1,-77.03033085,39.03417137,4326,0.137880417,0.329671285,0.327235764,0.243282513,0.138259962,0.153195866,0.336340298,0.254023243,0.135970021,0.278876134,0.248872398,0.248627018,0.137289403,0.241541545,0.308158531,0.253279301
371,Washington DC,naca,NCAP-MD-SLP1,-76.92975809,38.83814668,4326,0.137073825,0.327682935,0.311887729,0.245282814,0.13890629,0.12265782,0.316945438,0.252701115,0.144604002,0.284889396,0.308959569,0.239327935,0.133818408,0.226115009,0.319498811,0.247862272
372,Washington DC,naca,NCAP-MD-SYC1,-77.13137509,38.95668361,4326,0.088839172,0.289632156,0.273661232,0.215586471,0.087340971,0.085833894,0.293587437,0.209030585,0.13069181,0.242768277,0.271178803,0.214109683,0.095354198,0.192060055,0.295039483,0.212165939
373,Washington DC,naca,NCAP-MD-TCC1,-76.98255358,38.78400129,4326,0.153643296,0.399232734,0.372112211,0.261150659,0.147836334,0.124192337,0.385845719,0.288672313,0.152456883,0.323096419,0.379994858,0.283859767,0.145291454,0.259233239,0.329534908,0.277230151
374,Washington DC,naca,NCAP-MD-TPB1,-77.00935414,38.98359569,4326,0.127686968,0.340644391,0.316574593,0.25466405,0.127064949,0.140822717,0.28593149,0.251935958,0.119182459,0.273417869,0.232277383,0.24357033,0.121541276,0.21966822,0.329853759,0.251975318
375,Washington DC,naca,NCAP-MD-WMR1,-76.86755339,38.87237098,4326,0.140579319,0.393132776,0.376197286,0.298624992,0.136647124,0.09622346,0.386228351,0.295034561,0.139221035,0.323104028,0.375603526,0.28274869,0.134284661,0.246316995,0.347003499,0.286731381
376,Washington DC,naca,NCAP-VA-ANC1,-77.07668246,38.88252478,4326,0.167806798,0.302256186,0.277633348,0.210422892,0.170292158,0.197235328,0.292767862,0.258663775,0.193864075,0.28511766,0.261018104,0.254564958,0.171766317,0.253126095,0.301214187,0.25535099
377,Washington DC,naca,NCAP-VA-ARM1,-77.08247447,38.85268765,4326,0.147447271,0.294403774,0.282749349,0.224368045,0.15633262,0.11545604,0.286681045,0.243159419,0.153955174,0.256241517,0.261318869,0.241220898,0.136687824,0.233793085,0.21505884,0.23562441
378,Washington DC,naca,NCAP-VA-BAR1,-77.10167788,38.84702747,4326,0.115122822,0.283423953,0.264705138,0.206162569,0.12086269,0.123695777,0.275049474,0.222617287,0.12390754,0.238581966,0.272040823,0.219846047,0.102287901,0.20332228,0.260512432,0.219910286
379,Washington DC,naca,NCAP-VA-BBP1,-77.11480335,38.8112899,4326,0.105117345,0.251833863,0.237338221,0.180998427,0.110788556,0.127953758,0.24104243,0.19992792,0.112289855,0.212463505,0.246357136,0.19225806,0.101912562,0.180403579,0.224108475,0.194296402
380,Washington DC,naca,NCAP-VA-BLU1,-77.1285257,38.86717456,4326,0.13600509,0.325090519,0.303033332,0.23917146,0.140079407,0.115335957,0.315644185,0.250499179,0.140163943,0.267797901,0.290902278,0.248868192,0.126010484,0.230594524,0.312310188,0.247538239
381,Washington DC,naca,NCAP-VA-BMP1,-77.15020444,38.80747186,4326,0.131937841,0.31642532,0.300690258,0.234316547,0.136214545,0.140994727,0.306061605,0.249405237,0.138628569,0.257107705,0.287089512,0.24012808,0.129803513,0.218241905,0.313962975,0.246923846
382,Washington DC,naca,NCAP-VA-BSH1,-77.1298506,38.79335624,4326,0.125181672,0.302349803,0.284264043,0.219267906,0.126398465,0.115981005,0.28832346,0.230651143,0.128412789,0.249732567,0.270722231,0.220157055,0.120364441,0.199298693,0.297240784,0.223647004
383,Washington DC,naca,NCAP-VA-CPL1,-77.04268873,38.86447323,4326,0.026139825,0.118794828,0.122559422,0.074008785,0.046578278,0.06735567,0.121260123,0.101272596,0.060052136,0.121406581,0.132621174,0.095559499,0.0451913,0.100702169,0.147178602,0.100675872
384,Washington DC,naca,NCAP-VA-DAI1,-77.03860874,38.8289536,4326,-0.010315035,0.078653243,0.086217509,0.043588734,0.009051823,0.046942984,0.096128705,0.046041346,0.006750576,0.088086781,0.098579348,0.04153616,0.026498881,0.05679353,0.14287679,0.057830007
385,Washington DC,naca,NCAP-VA-DOK1,-77.13049648,38.83280956,4326,0.142097234,0.344904472,0.319917303,0.258318801,0.145050057,0.162680671,0.329264636,0.267316643,0.148547724,0.27806573,0.295031102,0.256988254,0.135776526,0.234644825,0.331005633,0.266058639
386,Washington DC,naca,NCAP-VA-FMR1,-77.05778908,38.84058294,4326,0.092958516,0.222503126,0.214947353,0.160880401,0.098717068,0.116508226,0.216801143,0.178776513,0.101656545,0.19400981,0.222205446,0.169716859,0.093292815,0.164018039,0.174613638,0.170325655
387,Washington DC,naca,NCAP-VA-FTW1,-77.09522577,38.81011101,4326,0.123606757,0.278585058,0.260623775,0.208073415,0.132299265,0.125367249,0.264677068,0.223283945,0.131414552,0.23412317,0.25886461,0.215390236,0.120388107,0.189596299,0.252497708,0.220058139
388,Washington DC,naca,NCAP-VA-JDP1,-77.21866259,38.87639846,4326,0.107644825,0.258924381,0.243787889,0.19346322,0.116781365,0.119121805,0.252988376,0.197490535,0.115275628,0.209541981,0.165431248,0.194757603,0.109099916,0.184263258,0.254426066,0.198017099
389,Washington DC,naca,NCAP-VA-JPP1,-77.04201139,38.79564575,4326,0.002121239,0.083599892,0.098308709,0.060405565,0.026393553,0.040364084,0.103106841,0.055505982,0.017580797,0.08488294,0.112346893,0.056604849,0.014033945,0.064447706,0.11591993,0.063829648
390,Washington DC,naca,NCAP-VA-LBJ1,-77.05422013,38.88030925,4326,0.062841638,0.171232771,0.161021751,0.107801184,0.081563627,0.106913209,0.167700149,0.142626359,0.102701858,0.17752056,0.17513402,0.139141183,0.084870252,0.156453492,0.192490424,0.148794066
391,Washington DC,naca,NCAP-VA-LEE1,-77.10881939,38.77238327,4326,0.160689373,0.355702002,0.342324705,0.266373152,0.165093477,0.154231238,0.337591943,0.282435106,0.169117501,0.308362497,0.247464549,0.269628329,0.151671386,0.248950236,0.346321006,0.277922058
392,Washington DC,naca,NCAP-VA-LIC1,-77.14072756,38.84055146,4326,0.137229545,0.317447404,0.295152838,0.229712073,0.139482166,0.158567285,0.307244214,0.246922465,0.145942292,0.263655663,0.28250108,0.23972624,0.133857681,0.232235522,0.321197105,0.243494711
393,Washington DC,naca,NCAP-VA-LOF1,-77.10560757,38.79505723,4326,0.152649669,0.356421966,0.338411454,0.261605013,0.152311118,0.168739711,0.343103163,0.27752124,0.158778842,0.302474468,0.292901384,0.266421152,0.1421224,0.235747938,0.243761807,0.274729588
394,Washington DC,naca,NCAP-VA-MBL1,-77.14626639,38.92892977,4326,0.160107858,0.370810802,0.347293159,0.279580197,0.152503121,0.171121328,0.365631979,0.268402177,0.153434594,0.302601487,0.289429685,0.271423513,0.149105105,0.270947994,0.367838526,0.265979935
395,Washington DC,naca,NCAP-VA-MCC1,-77.18547117,38.94009534,4326,0.142855447,0.308602897,0.291753104,0.23192673,0.141330307,0.135100716,0.286817745,0.230834264,0.154757501,0.259883546,0.136660455,0.227087266,0.140764958,0.230327652,0.30497464,0.229830088
396,Washington DC,naca,NCAP-VA-MDP1,-77.17310673,38.83202433,4326,0.156846383,0.349681661,0.327296956,0.261534117,0.160077842,0.14391506,0.340536802,0.272036058,0.165795864,0.285433679,0.30176885,0.264703407,0.154838279,0.255199552,0.344673031,0.270853139
397,Washington DC,naca,NCAP-VA-MHP1,-77.15734748,38.90061382,4326,0.147557605,0.307002447,0.292517858,0.237134098,0.150946746,0.153891316,0.282725873,0.239516594,0.149911313,0.260173704,0.204336919,0.234186459,0.145586841,0.239784782,0.304782854,0.237207939
398,Washington DC,naca,NCAP-VA-MON1,-77.06995219,38.83371832,4326,0.131812531,0.307827465,0.284917589,0.23154204,0.131572733,0.128930351,0.292433306,0.234194454,0.131324418,0.256131121,0.291852993,0.226375654,0.123978052,0.214927707,0.297958925,0.230536089
399,Washington DC,naca,NCAP-VA-MTV1,-77.06477472,38.77212483,4326,0.151047268,0.336118336,0.318447822,0.244044897,0.148363102,0.127086015,0.322288512,0.259544988,0.154359633,0.291375623,0.198820379,0.245857459,0.140401603,0.242386998,0.304428542,0.250795733
400,Washington DC,naca,NCAP-VA-POT1,-77.10504628,38.91238114,4326,0.118621141,0.331676606,0.312120494,0.249032714,0.113434483,0.084863822,0.330510175,0.243285666,0.126847855,0.281461208,0.316745979,0.240896974,0.111213221,0.229489423,0.324035136,0.240703651
401,Washington DC,naca,NCAP-VA-PRC1,-77.21178644,38.86058104,4326,0.127793717,0.324927954,0.306701443,0.242379605,0.132169404,0.149022475,0.30915687,0.241588949,0.130500099,0.254004567,0.270546322,0.240982009,0.126676725,0.223290998,0.264953102,0.244010504
402,Washington DC,naca,NCAP-VA-RTP1,-77.19158624,38.84861809,4326,0.159133945,0.369921087,0.345270023,0.275890202,0.156355859,0.174663355,0.354465894,0.274113512,0.164129994,0.292042556,0.359527995,0.272046395,0.154968507,0.269840761,0.314791923,0.274817485
