siteID,fcity,city,site,habitat_prop,scale_habitat_prop,ag_prop,scale_ag_prop,imp_mean,scale_imp_value,pop_dens,scale_pop_dens
wide_ASP,"Wilmington, DE",wide,ASP,0.8148652310867074,0.9028894612438236,0.02758814694383064,-0.4338448949787298,31.99696816574027,-0.4038823882621559,370.4543517372223,-0.6301891520006448
wide_BCP,"Wilmington, DE",wide,BCP,0.631311232830112,0.15381475673634903,0.32407012946276886,1.6333423985980813,20.57873210633947,-1.0910219478507508,64.26373863475266,-0.7928962164388931
wide_BKP,"Wilmington, DE",wide,BKP,0.7672307551373775,0.7084955426421043,0.03927720384205827,-0.35234425980145034,36.97824874511991,-0.1041132360309691,1496.3840235425191,-0.03187978579531494
wide_BNP,"Wilmington, DE",wide,BNP,0.6079901901585176,0.05864274569897525,0.01358588391663419,-0.5314740998471638,48.12339585389931,0.5665920669629734,1084.2628759747215,-0.25087742727832724
wide_BNP3,"Wilmington, DE",wide,BNP3,0.4996577901424699,-0.38345637118959225,0.00157921262363782,-0.615189265686795,48.90600226500566,0.613688643164521,998.771528293989,-0.296306795850598
wide_BRG,"Wilmington, DE",wide,BRG,0.7018432985045132,0.44165259603798057,0.04466211757815801,-0.31479855413091584,38.54245671887881,-0.00998055453777698,1950.9098875706147,0.2096513581477561
wide_CBP2,"Wilmington, DE",wide,CBP2,0.3990688401396522,-0.7939548551002819,0.00394478825402857,-0.5986955555341845,56.11118070779831,1.0472900432565762,3024.861415598887,0.780339984764709
wide_CMP,"Wilmington, DE",wide,CMP,0.5530460576241383,-0.1655815165536771,0.01583955308237948,-0.5157606449391343,48.31160817585808,0.5779185215350362,1129.755808643873,-0.22670287322428992
wide_CWP,"Wilmington, DE",wide,CWP,0.6601465755953094,0.27149035120101966,0.01141568058178224,-0.5466055986322456,32.75133689839572,-0.3584851311002233,827.4401548739004,-0.3873508175235507
wide_DEC,"Wilmington, DE",wide,DEC,0.23525878891380045,-1.462455497324512,5.637454306753475e-4,-0.6222694965342195,65.27921163772876,1.599014206491087,99.39544526032029,-0.7742275289966726
wide_FLW,"Wilmington, DE",wide,FLW,0.853825509027184,1.0618844107572318,0.13544099369991763,0.31814695456318504,11.959114139693355,-1.6097430937975237,143.23950325657628,-0.7509291727951266
wide_FZS,"Wilmington, DE",wide,FZS,0.3034909468045257,-1.1840034668846582,5.63390538352508e-4,-0.6222719709810446,55.272183449651045,0.9967999147060542,28.3958090868406,-0.8119561264246561
wide_GLP2,"Wilmington, DE",wide,GLP2,0.6766766312193382,0.3389486830797509,0.18108314626621855,0.6363817323899447,38.873194221508825,0.00992294200182304,291.31007858768976,-0.6722457396300958
wide_JSC,"Wilmington, DE",wide,JSC,0.689344335654751,0.3906449525528888,0.2892471424492859,1.390543036333077,9.182692307692308,-1.7768257556857974,44.66834264270755,-0.8033090417246365
wide_LMC,"Wilmington, DE",wide,LMC,0.90827284137453,1.2840812562451394,0.0466094281975402,-0.3012211497475755,13.857304643261608,-1.495511632838782,427.6216715806205,-0.5998109287779465
wide_LMR2,"Wilmington, DE",wide,LMR2,0.6291155360755799,0.14485422788265473,0.01325520358972745,-0.5337797312525183,45.44339279213688,0.4053118031835816,1201.2062594685883,-0.18873471675899592
wide_MAR,"Wilmington, DE",wide,MAR,0.5248352440751627,-0.28070843846127463,0.47121132947379646,2.6592678745416696,6.588235294117647,-1.9329579323551935,33.25881622222621,-0.8093719661614672
wide_MRP,"Wilmington, DE",wide,MRP,0.655467641600364,0.25239585512377166,0.00197858353900958,-0.6124046968753397,40.07515589104037,0.08225595455714568,1690.0389474332917,0.07102677904354632
wide_RPL3,"Wilmington, DE",wide,RPL3,0.7171194215525516,0.5039936916660515,0.0878351316165121,-0.01377956711777381,34.917637271214645,-0.22811905035258817,1589.9430794490795,0.01783669370066487
wide_RPW,"Wilmington, DE",wide,RPW,0.31624695459996316,-1.1319468358070564,0.00678165460008401,-0.5789158238475655,54.40973630831643,0.9448985924893714,627.3099875737764,-0.49369827114728826
wide_RVC,"Wilmington, DE",wide,RVC,0.26616168141828384,-1.3363423355787127,7.019191760849104e-7,-0.6261952541226348,60.26704871060172,1.2973865813119057,4588.998373594881,1.6115089426769815
wide_SBP,"Wilmington, DE",wide,SBP,0.7698697039204669,0.7192649608987403,0.07924136809387379,-0.07369861719653216,30.41499628804751,-0.4990840861132329,721.869462554855,-0.44345017753951865
wide_SLP,"Wilmington, DE",wide,SLP,0.5570631350843235,-0.14918802395720762,5.633301736663953e-4,-0.6222723918670324,49.37946572256196,0.6421812640924861,2009.4873475902848,0.24077891775997623
wide_SMP,"Wilmington, DE",wide,SMP,0.7276776883119259,0.5470814512790744,0.00448656622031442,-0.5949180695691665,39.31823647294589,0.03670519935400025,2186.054266758857,0.33460506351843367
wide_SSL2,"Wilmington, DE",wide,SSL2,0.4913620617556642,-0.4173108246422152,0.2868724671930219,1.3739858800620155,49.73761946133797,0.6637346459850362,77.47369007823191,-0.7858765615939518
wide_SSL3,"Wilmington, DE",wide,SSL3,0.8222322241098413,0.9329537920365436,0.1186687523401955,0.20120438716313613,29.786915887850466,-0.5368814207744217,183.4581478811959,-0.7295573301502738
wide_WBC,"Wilmington, DE",wide,WBC,0.2467781408623943,-1.4154455970283166,0,-0.6262001481751825,65.42628501077255,1.607864954737556,4057.836064950565,1.3292538496678543
wide_WIDE-A08-GLP1,"Wilmington, DE",wide,WIDE-A08-GLP1,0.6182821922538844,0.1006438925091899,0.00755255374064222,-0.5735408162519877,45.46597582037997,0.4066708302697626,1717.6337717799236,0.08569043191531803
wide_WIN2,"Wilmington, DE",wide,WIN2,0.5707484676051915,-0.09333886506378432,0.3906134676377163,2.0973083434380833,14.586489252814738,-1.4516299343995036,24.61583711086546,-0.8139647710974565
